,running_id,link,article_type,headline,content_extract,author,publication_time,shares,__final verdict__MANUAL,__final verdict__WEAK_SUPERVISION,__final verdict__WEAK_SUPERVISION__confidence,combined
2285,592,https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/zahl-der-raucher-in-deutschland-waehrend-der-corona-pandemie-gestiegen-18070477.html,Seit Pandemiebeginn,Anteil der Raucher in Deutschland steigt,Während der Corona-Pandemie ist die Zahl der Raucher in Deutschland wieder gestiegen. Jeder Dritte konsumiert hierzulande Tabak. Das hat auch enorme Auswirkungen auf die Umwelt.,,31.05.2022 12:10 Uhr,16.0,,0,0.5537,Seit Pandemiebeginn Anteil der Raucher in Deutschland steigt Während der Corona-Pandemie ist die Zahl der Raucher in Deutschland wieder gestiegen. Jeder Dritte konsumiert hierzulande Tabak. Das hat auch enorme Auswirkungen auf die Umwelt.
2286,593,https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/lufthansa-will-corona-maskenpflicht-nicht-mehr-durchsetzen-18063749.html,Corona-Bekämpfung,Die Maske im Flugzeug,"Die Lufthansa will die Maskenpflicht im Flugzeug nicht mehr durchsetzen. Auslöser sind Leute, die von ihren Befindlichkeiten nicht absehen können. Das ist schwach.","Ein Kommentar von
					  						Jacqueline Vogt",29.05.2022 17:26 Uhr,41.0,,0,0.616,"Corona-Bekämpfung Die Maske im Flugzeug Die Lufthansa will die Maskenpflicht im Flugzeug nicht mehr durchsetzen. Auslöser sind Leute, die von ihren Befindlichkeiten nicht absehen können. Das ist schwach."
2287,594,https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/impfstoff-entwicklung-darum-ist-unabhaengige-forschung-so-wichtig-18054156.html,Immunwashing durch Firmen?,Im Schatten von Corona,"Impfstudien in den Händen der Impfstoffhersteller: Eine aktuelle Impfstoff-Studie illustriert, warum unabhängige Forschung so wichtig wäre.","Ein Kommentar von
					  						Nicola von Lutterotti",30.05.2022 07:48 Uhr,73.0,,0,0.6845,"Immunwashing durch Firmen? Im Schatten von Corona Impfstudien in den Händen der Impfstoffhersteller: Eine aktuelle Impfstoff-Studie illustriert, warum unabhängige Forschung so wichtig wäre."
2288,595,https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/die-zahl-der-corona-testzentren-sinkt-unbemerkt-18063747.html,Corona-Pandemie,Das leise Sterben der Testzentren,Wer macht noch regelmäßig einen Bürgertest? Die Teststationen werden ohne Nachfrage verschwinden. Und der Bund hält sich mit Finanzierungszusagen bedeckt.,Monika Ganster,28.05.2022 11:15 Uhr,3.0,,0,0.3119,Corona-Pandemie Das leise Sterben der Testzentren Wer macht noch regelmäßig einen Bürgertest? Die Teststationen werden ohne Nachfrage verschwinden. Und der Bund hält sich mit Finanzierungszusagen bedeckt.
2289,596,https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/wie-viel-vertrauen-verdienen-die-covid-19-impfstoffe-noch-18053284.html,Omikrons Turboviren,Wie viel Vertrauen verdienen die Covid-19-Impfstoffe noch?,Im dritten Pandemie-Sommer braucht es eine weitere Wende: Mit Fortschrittsoffensiven gegen die Risiken des Omikron-Turbos.,Joachim Müller-Jung,24.05.2022 20:12 Uhr,29.0,,0,0.5974,Omikrons Turboviren Wie viel Vertrauen verdienen die Covid-19-Impfstoffe noch? Im dritten Pandemie-Sommer braucht es eine weitere Wende: Mit Fortschrittsoffensiven gegen die Risiken des Omikron-Turbos.
2290,597,https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/corona-welle-im-herbst-buschmann-bremst-neue-maskenpflicht-18061484.html,Infektionsschutzgesetz,Buschmann bremst Pläne für neue Maskenpflicht-Grundlage,"Sollte im Herbst eine neue Corona-Welle auch wieder allgemeine Maskenpflichten nötig machen, braucht es dafür neue Rechtsgrundlagen. Gesundheitsminister Lauterbach möchte dabei Tempo machen, Justizminister Buschmann eher nicht.",,27.05.2022 06:02 Uhr,9.0,,1,0.4112,"Infektionsschutzgesetz Buschmann bremst Pläne für neue Maskenpflicht-Grundlage Sollte im Herbst eine neue Corona-Welle auch wieder allgemeine Maskenpflichten nötig machen, braucht es dafür neue Rechtsgrundlagen. Gesundheitsminister Lauterbach möchte dabei Tempo machen, Justizminister Buschmann eher nicht."
2291,598,https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/corona-vorschriften-am-arbeitsplatz-fallen-ab-himmelfahrt-weg-18058018.html,Arbeitsschutz,Corona-Vorschriften am Arbeitsplatz fallen ab Himmelfahrt weg,Die besonderen Schutzmaßnahmen am Arbeitslatz gegen die Corona-Pandemie laufen an diesem Donnerstag aus. Gewerkschaften äußern Kritik.,,25.05.2022 12:31 Uhr,3.0,,0,0.4158,Arbeitsschutz Corona-Vorschriften am Arbeitsplatz fallen ab Himmelfahrt weg Die besonderen Schutzmaßnahmen am Arbeitslatz gegen die Corona-Pandemie laufen an diesem Donnerstag aus. Gewerkschaften äußern Kritik.
2292,599,https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/corona-medikaments-paxlovid-die-chancen-und-risiken-18056499.html,Corona-Medikament Paxlovid,Pille der Hoffnung,In Südbaden will Pfizer massenhaft Tabletten gegen Covid-19 herstellen. Doch Hausärzte verschreiben das Mittel nur in Ausnahmefällen – Neben- und Wechselwirkungen wollen gut bedacht sein.,Kim Björn Becker und Rüdiger Soldt,25.05.2022 08:48 Uhr,5.0,,0,0.3742,Corona-Medikament Paxlovid Pille der Hoffnung In Südbaden will Pfizer massenhaft Tabletten gegen Covid-19 herstellen. Doch Hausärzte verschreiben das Mittel nur in Ausnahmefällen – Neben- und Wechselwirkungen wollen gut bedacht sein.
2293,6,https://www.faz.net/aktuell/rhein-main/wofuer-pfingsten-steht-schlaeft-ein-lied-in-allen-dingen-18080460.html,Wofür Pfingsten steht,Schläft ein Lied in allen Dingen,"Nur wenige wissen, was in den kommenden Tagen gefeiert wird. Die Freude steht im Mittelpunkt. Und woran viel zu lange festgehalten wurde, das sollte man loslassen. Auch im Frankfurter Römer.",,05.06.2022 10:38 Uhr,15.0,1.0,1,0.9638,"Wofür Pfingsten steht Schläft ein Lied in allen Dingen Nur wenige wissen, was in den kommenden Tagen gefeiert wird. Die Freude steht im Mittelpunkt. Und woran viel zu lange festgehalten wurde, das sollte man loslassen. Auch im Frankfurter Römer."
2294,60,https://www.faz.net/aktuell/karriere-hochschule/hoersaal/braucht-die-bundeswehr-universitaet-hamburg-einen-sicherheitsbereich-18054088.html,Bundeswehr-Universität,Ausweitung der Gefahrenzone,Die Helmut-Schmidt-Universität Hamburg soll zum militärischen Sicherheitsbereich werden. Bei einer Konferenz stieß dieser Plan auf Ablehnung. Die Freiheit akademischen Lebens sei in Gefahr. Ein Gastbeitrag.,Rolf Wörsdörfer,24.05.2022 20:15 Uhr,3.0,,0,0.8196,Bundeswehr-Universität Ausweitung der Gefahrenzone Die Helmut-Schmidt-Universität Hamburg soll zum militärischen Sicherheitsbereich werden. Bei einer Konferenz stieß dieser Plan auf Ablehnung. Die Freiheit akademischen Lebens sei in Gefahr. Ein Gastbeitrag.
2295,600,https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/corona-neuinfektionen-rki-meldet-inzidenz-von-unter-300-18057317.html,RKI: Inzidenz sinkt unter 300,Einreiseregeln sollen von Juni an gelockert werden,Das RKI hat seit dem Vortag 49.141 Corona-Neuinfektionen registriert. Die Bundesregierung reagiert auf die sinkenden Fallzahlen: Vom 1. Juni an soll die 3-G-Regel bei der Einreise ausgesetzt werden.,,25.05.2022 06:49 Uhr,1.0,,1,0.6656,RKI: Inzidenz sinkt unter 300 Einreiseregeln sollen von Juni an gelockert werden Das RKI hat seit dem Vortag 49.141 Corona-Neuinfektionen registriert. Die Bundesregierung reagiert auf die sinkenden Fallzahlen: Vom 1. Juni an soll die 3-G-Regel bei der Einreise ausgesetzt werden.
2296,601,https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/corona-stiko-empfiehlt-kindern-von-fuenf-bis-elf-einmalige-impfung-18055094.html,Coronavirus,STIKO empfiehlt allen Kindern von fünf bis elf Jahren Impfung,Erstmals raten Fachleute auch gesunden Kindern zu einer Impfung gegen das Coronavirus. Kleine Kinder sollen aber zunächst nur eine Dosis des Impfstoffs bekommen.,Kim Björn Becker,24.05.2022 11:07 Uhr,5.0,,0,0.6,Coronavirus STIKO empfiehlt allen Kindern von fünf bis elf Jahren Impfung Erstmals raten Fachleute auch gesunden Kindern zu einer Impfung gegen das Coronavirus. Kleine Kinder sollen aber zunächst nur eine Dosis des Impfstoffs bekommen.
2297,602,https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/inzidenz-307-2-aerztetag-und-lehrerverband-zu-corona-18054572.html,"Inzidenz sinkt auf 307,2",Ärztetag und Lehrerverband richten Blick auf den Corona-Herbst,"Die Corona-Inzidenz sinkt weiter. Der Ärztepräsident findet  Lauterbachs Corona-Kommunikation und Impfstoffpolitik nicht optimal. Lehrer warnen, die Politik bereite sich schon wieder nicht auf steigende Zahlen nach dem Sommer vor.",,24.05.2022 06:18 Uhr,6.0,,1,0.3224,"Inzidenz sinkt auf 307,2 Ärztetag und Lehrerverband richten Blick auf den Corona-Herbst Die Corona-Inzidenz sinkt weiter. Der Ärztepräsident findet  Lauterbachs Corona-Kommunikation und Impfstoffpolitik nicht optimal. Lehrer warnen, die Politik bereite sich schon wieder nicht auf steigende Zahlen nach dem Sommer vor."
2298,603,https://www.faz.net/aktuell/gesellschaft/jugend-schreibt/bangladesch-heftige-explosion-und-grossbrand-in-container-depot-18082640.html,Bangladesch,Tote und Verletzte nach heftiger Explosion,Bei einem Großbrand in einem Container-Depot und einer darauf folgenden Explosion werden dutzende Menschen getötet und hunderte verletzt. Die Behörden sprechen von mindestens 49 Toten und 300 Verletzten.,,05.06.2022 12:42 Uhr,,,0,0.59,Bangladesch Tote und Verletzte nach heftiger Explosion Bei einem Großbrand in einem Container-Depot und einer darauf folgenden Explosion werden dutzende Menschen getötet und hunderte verletzt. Die Behörden sprechen von mindestens 49 Toten und 300 Verletzten.
2299,604,https://www.faz.net/aktuell/gesellschaft/jugend-schreibt/70-thronjubilaeum-die-queen-ein-baer-und-ganz-viel-musik-18082595.html,70. Thronjubiläum,"Die Queen, ein Bär und ganz viel Musik",Es war einer der Höhepunkte der Feierlichkeiten der britischen Königin: ein Konzert mit weltbekannten Größen des Showbusiness. Auch eine beliebte britische Kinderbuchfigur hatte am Samstag ihren Auftritt.,,05.06.2022 11:29 Uhr,,,1,0.7955,"70. Thronjubiläum Die Queen, ein Bär und ganz viel Musik Es war einer der Höhepunkte der Feierlichkeiten der britischen Königin: ein Konzert mit weltbekannten Größen des Showbusiness. Auch eine beliebte britische Kinderbuchfigur hatte am Samstag ihren Auftritt."
2300,605,https://www.faz.net/aktuell/gesellschaft/jugend-schreibt/frankreich-stuerme-sorgen-fuer-chaos-und-schaeden-18082434.html,Frankreich,Stürme sorgen für Chaos und Schäden,In Paris wurde ein Festival unterbrochen. Im Zentrum des Landes mussten zehntausende Pfadfinder in Sicherheit gebracht werden.,,05.06.2022 10:21 Uhr,,,1,0.3502,Frankreich Stürme sorgen für Chaos und Schäden In Paris wurde ein Festival unterbrochen. Im Zentrum des Landes mussten zehntausende Pfadfinder in Sicherheit gebracht werden.
2301,606,https://www.faz.net/aktuell/gesellschaft/jugend-schreibt/regenbogenfamilie-probleme-17944523.html,Regenbogenfamilie,Von Hürde zu Hürde,Als würde ein fremdes Kind adoptiert: eine Regenbogenfamilie über den langen Weg zum privaten Glück,"Melina Wolter, Marie-Curie-Gymnasium, Hohen Neuendorf",18.04.2022 20:26 Uhr,2.0,,1,0.6103,Regenbogenfamilie Von Hürde zu Hürde Als würde ein fremdes Kind adoptiert: eine Regenbogenfamilie über den langen Weg zum privaten Glück
2302,607,https://www.faz.net/aktuell/gesellschaft/jugend-schreibt/scheidungsfamilie-in-harmonie-17944531.html,Scheidungsfamilie in Harmonie,Gestritten wird nicht mehr,Klare Regelungen für einen normalen Alltag: Wie eine Familie nach einer Trennung und vielen Gesprächen einen guten Weg gefunden hat.,"Sophie Wolf, Friedrich-List-Schule, Wiesbaden",18.04.2022 20:27 Uhr,1.0,,1,0.5782,Scheidungsfamilie in Harmonie Gestritten wird nicht mehr Klare Regelungen für einen normalen Alltag: Wie eine Familie nach einer Trennung und vielen Gesprächen einen guten Weg gefunden hat.
2303,608,https://www.faz.net/aktuell/gesellschaft/jugend-schreibt/rosenheimer-jugendhilfe-17944527.html,Rosenheimer Jugendhilfe,Nur anfangs sind sie total frustriert,Verlorenes Selbstvertrauen wieder herstellen: Wie ein Rosenheimer Unternehmen Chancen für junge Leute schafft.,"Jens Franke, Karolinen-Gymnasium, Rosenheim",18.04.2022 20:26 Uhr,2.0,,1,0.6308,Rosenheimer Jugendhilfe Nur anfangs sind sie total frustriert Verlorenes Selbstvertrauen wieder herstellen: Wie ein Rosenheimer Unternehmen Chancen für junge Leute schafft.
2304,609,https://www.faz.net/aktuell/gesellschaft/jugend-schreibt/maiensaessfahrt-in-chur-17944494.html,Maiensässfahrt in Chur,Gewusel auf den Bergweiden,"Die Kinder und Jugendlichen in Chur lieben ihre Maiensässfahrt. Sie wandern in die Berge, singen, bauen Hütten, werfen mit Zapfen und freuen sich darauf, dass am Tag danach schulfrei ist.","Sina Lampinen, Kantnosschule Zürcher Oberland, Wetzikon",10.04.2022 20:31 Uhr,2.0,,1,0.841,"Maiensässfahrt in Chur Gewusel auf den Bergweiden Die Kinder und Jugendlichen in Chur lieben ihre Maiensässfahrt. Sie wandern in die Berge, singen, bauen Hütten, werfen mit Zapfen und freuen sich darauf, dass am Tag danach schulfrei ist."
2305,61,https://stellenmarkt.faz.net/jobsuche/business-administration?utm_source=faz&utm_medium=stellenmarkt&utm_campaign=business-administration,F.A.Z.-Stellenmarkt,Business Administration: Jobs finden,,,,,,1,0.8052,F.A.Z.-Stellenmarkt Business Administration: Jobs finden 
2306,610,https://www.faz.net/aktuell/gesellschaft/jugend-schreibt/konstanzer-feuergassen-tour-17944486.html,Konstanzer Feuergassen-Tour,Grässlicher Gestank,Über Latrinen und Geschäftemachen im Mittelalter: Ein Historiker führt Touristen durch die Feuergassen der Konzilstadt Konstanz.,"Fabian Sigron, Kantonsschule Kreuzlingen",10.04.2022 20:32 Uhr,1.0,,1,0.5669,Konstanzer Feuergassen-Tour Grässlicher Gestank Über Latrinen und Geschäftemachen im Mittelalter: Ein Historiker führt Touristen durch die Feuergassen der Konzilstadt Konstanz.
2307,611,https://www.faz.net/aktuell/gesellschaft/jugend-schreibt/eifeler-zwoelf-stunden-touren-17944506.html,Eifeler Zwölf-Stunden-Touren,Traumpfade durch die Eifel,"Ein Fußballer entdeckt das Wandern für sich und andere und führt durch die Eifel. Einmal erforderte ein Windbruch eine Männer-Kette, um zu helfen.","Lynn Röttgen, Megina-Gymnasium, Mayen",10.04.2022 20:32 Uhr,1.0,,1,0.2768,"Eifeler Zwölf-Stunden-Touren Traumpfade durch die Eifel Ein Fußballer entdeckt das Wandern für sich und andere und führt durch die Eifel. Einmal erforderte ein Windbruch eine Männer-Kette, um zu helfen."
2308,612,https://www.faz.net/aktuell/gesellschaft/jugend-schreibt/turnierhundsport-17923492.html,Turnierhundsport,Zickzackkurs mit Hund,Vollsprint auf den Ball: Der 16 Jahre alte Arne betreibt mit seinem Wachhund Woody Turnierhundsport. Ganz ungefährlich ist das nicht.,"Annika Spieß, Münnerstadt, Johann-Philipp-von-Schönborn-Gymnasium",03.04.2022 20:47 Uhr,1.0,,0,0.6692,Turnierhundsport Zickzackkurs mit Hund Vollsprint auf den Ball: Der 16 Jahre alte Arne betreibt mit seinem Wachhund Woody Turnierhundsport. Ganz ungefährlich ist das nicht.
2309,613,https://www.faz.net/aktuell/gesellschaft/jugend-schreibt/reitsport-und-corona-17923497.html,Reitsport und Corona,Raus aus der Box,"Hauptsache, die Pferde haben Bewegung. Wie Corona besonders den kleinen Reitsportvereinen zugesetzt hat","Annika Haag, Franziskanergymnasium Kreuzburg, Großkrotzenburg",03.04.2022 20:47 Uhr,1.0,,0,0.563,"Reitsport und Corona Raus aus der Box Hauptsache, die Pferde haben Bewegung. Wie Corona besonders den kleinen Reitsportvereinen zugesetzt hat"
2310,614,https://www.faz.net/aktuell/gesellschaft/jugend-schreibt/brieftaubenzuechter-werner-piecha-17923506.html,Brieftaubenzüchter,Sie warten in der Luft aufeinander,Werner Piecha züchtet und trainiert bei Rastatt Brieftauben. Auf ihren Flügen sind die Tiere vielen Gefahren ausgesetzt.,"Coralie Andorf, Rosenstein-Gymnasium, Heubach",03.04.2022 20:48 Uhr,1.0,,0,0.5804,Brieftaubenzüchter Sie warten in der Luft aufeinander Werner Piecha züchtet und trainiert bei Rastatt Brieftauben. Auf ihren Flügen sind die Tiere vielen Gefahren ausgesetzt.
2311,615,https://www.faz.net/aktuell/gesellschaft/jugend-schreibt/goldschmiedin-in-winterthur-17906060.html,Goldschmiedin in Winterthur,Getriebene Objekte,Sie praktiziert sanfte Übergänge und versteht sich auf die Treibetechnik. Eine Goldschmiedin in Winterthur schafft Edles.,"Leon Bühler, Kantonsschule Zürcher Oberland",27.03.2022 20:50 Uhr,1.0,,0,0.2723,Goldschmiedin in Winterthur Getriebene Objekte Sie praktiziert sanfte Übergänge und versteht sich auf die Treibetechnik. Eine Goldschmiedin in Winterthur schafft Edles.
2312,616,https://www.faz.net/aktuell/gesellschaft/jugend-schreibt/oekogoldschmuck-in-zuerich-17906016.html,Ökogoldschmuck in Zürich,Ein Ring geht baden,Tiefer nach der Herkunft schürfen: Wie Ökogold Schmucktragen umweltverträglich machen soll. Atelierbesuch bei einer Züricher Goldschmiedin.,"Jara Werder, Kantonschule Uetikon am See",27.03.2022 20:50 Uhr,1.0,,1,0.6393,Ökogoldschmuck in Zürich Ein Ring geht baden Tiefer nach der Herkunft schürfen: Wie Ökogold Schmucktragen umweltverträglich machen soll. Atelierbesuch bei einer Züricher Goldschmiedin.
2313,617,https://www.faz.net/aktuell/gesellschaft/jugend-schreibt/goldschmied-in-gondomar-17906042.html,Goldschmied in Gondomar,Winzige Spiralen,"Krone für die Gottesmutter, Edelsteine für Absolventen: Serafim Oliveira ist einer der Goldschmiede in Gondomar, der Hauptstadt des Schmucks in Portugal.","Carlota Oliveira Anjos, Deutsche Schule zu Porto",27.03.2022 20:51 Uhr,1.0,,1,0.3924,"Goldschmied in Gondomar Winzige Spiralen Krone für die Gottesmutter, Edelsteine für Absolventen: Serafim Oliveira ist einer der Goldschmiede in Gondomar, der Hauptstadt des Schmucks in Portugal."
2314,618,https://www.faz.net/aktuell/gesellschaft/jugend-schreibt/aronia-anbau-in-franken-17886336.html,Aronia-Anbau in Franken,Frankenexotik,Landwirt Roland Dömling aus Münnerstadt baut Aronia an. Auf die Idee mit der Apfelbeere hat ihn ein Indianer gebracht.,"Anna Guhling, Johann-Philipp-von-Schönborn-Gymnasium, Münnerstadt",20.03.2022 20:46 Uhr,1.0,,1,0.6911,Aronia-Anbau in Franken Frankenexotik Landwirt Roland Dömling aus Münnerstadt baut Aronia an. Auf die Idee mit der Apfelbeere hat ihn ein Indianer gebracht.
